	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	2241	6	7	6	4	3	4	7	10	6	10	10	6	13	12	10	8	17	23	11	3309
2	2115	2	8	7	1	4	7	3	8	7	11	4	6	18	9	12	14	9	15	13	2237
3	2183	2	11	4	3	7	7	2	4	3	10	5	7	9	6	7	13	11	15	3	1401
4	1829	3	7	2	1	1	1	2	1	1	4	4	0	14	9	7	6	4	16	6	700
5	1689	1	5	4	3	4	0	1	0	2	2	2	1	11	2	5	9	2	8	5	476
6	1773	2	6	1	1	0	1	4	0	0	6	0	1	13	3	1	3	5	8	1	358
7	1775	2	3	2	0	0	5	1	1	1	3	0	0	9	5	6	8	5	17	7	425
8	1616	2	3	1	0	1	2	0	1	1	2	1	0	9	4	6	7	6	16	4	254
9	1692	0	7	1	1	3	1	0	0	0	5	0	0	8	7	18	10	2	8	6	234
10	1632	0	4	0	1	4	1	0	0	0	3	1	0	12	8	6	7	7	7	2	275
11	1556	2	8	4	0	1	2	1	0	2	5	0	0	15	6	8	6	5	16	4	261
12	1529	0	1	1	0	2	4	0	0	0	4	1	0	12	4	11	7	10	7	1	249
13	1505	1	2	4	3	0	3	0	1	0	1	4	0	9	7	11	2	5	4	3	246
14	1481	0	3	0	2	0	3	1	1	1	1	1	0	10	4	13	8	6	7	4	238
15	1485	0	4	2	0	0	3	0	0	0	4	1	1	15	5	5	6	4	7	5	226
16	1536	0	4	1	2	1	1	0	0	0	7	1	1	9	7	4	6	8	5	2	257
17	1503	2	4	2	0	1	3	1	0	1	1	1	0	7	10	12	0	5	9	6	232
18	1498	0	5	0	2	3	0	0	0	0	3	1	0	8	10	10	5	8	8	0	225
19	1517	0	4	3	0	1	2	0	0	2	4	1	0	10	6	14	3	9	10	1	224
20	1437	1	3	3	1	1	3	0	0	2	9	0	0	10	8	11	5	5	9	0	210
21	1348	0	5	1	2	2	7	3	0	0	4	1	0	14	2	15	6	2	6	1	230
22	1345	2	4	0	2	0	4	0	0	1	4	0	2	12	4	11	3	4	7	0	180
23	1311	0	4	0	1	0	2	1	0	0	3	0	0	14	4	9	8	3	10	3	198
24	1268	2	9	0	1	4	3	0	0	0	6	0	0	11	10	8	3	5	6	2	208
25	1482	3	0	1	2	1	0	0	0	1	0	0	0	10	6	10	8	6	12	1	230
26	1266	1	4	1	0	2	0	0	0	0	4	0	0	6	3	5	4	5	13	2	195
27	1203	1	1	0	1	1	4	0	0	0	2	1	0	8	5	6	2	5	5	3	196
28	1269	1	3	3	1	1	4	0	1	0	1	0	2	11	8	7	5	9	5	5	163
29	1331	5	4	1	0	1	3	0	0	1	0	1	0	15	7	3	4	11	5	5	201
30	1302	0	3	0	1	3	2	0	0	0	3	1	0	12	7	7	3	12	9	4	213
31	1425	0	5	1	1	1	1	0	0	0	3	0	0	11	5	5	7	4	11	3	249
32	1514	3	3	1	1	0	5	1	0	1	3	0	0	15	8	3	7	6	10	3	226
33	1732	1	3	0	1	0	3	0	0	1	2	0	0	7	7	10	7	10	4	6	224
34	1563	2	5	1	0	0	4	0	0	1	3	0	0	7	8	6	9	8	15	5	226
35	1545	2	4	2	1	1	3	0	0	1	2	1	0	9	3	6	3	6	10	2	250
36	1497	3	5	0	0	2	3	0	0	0	5	5	0	13	5	7	7	11	14	12	271
37	1448	2	9	2	1	3	4	0	0	1	3	2	1	13	5	6	3	6	9	7	242
38	1449	0	2	2	1	2	1	0	0	0	3	0	1	6	6	4	9	2	9	8	233
39	1452	1	1	2	2	0	4	1	0	0	4	3	0	7	5	3	7	10	8	6	254
40	1542	1	5	2	0	1	3	0	0	1	4	0	0	14	8	6	5	4	12	7	230
41	1469	1	3	0	0	1	7	1	0	0	2	3	0	9	4	5	4	7	9	6	237
