	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
1	1358	7	1	10	8	8	3	9	9	3	12	2	5	11	9	4	4	8	8	7	2106
2	1336	1	8	7	5	10	4	5	8	4	6	7	6	9	9	9	2	10	4	7	1593
3	1503	2	8	7	9	7	2	3	7	4	5	7	8	6	8	8	2	15	2	3	1319
4	1418	5	7	9	8	5	1	3	3	1	2	4	5	2	2	5	2	3	2	1	725
5	1250	2	2	7	5	10	4	2	4	2	0	5	9	1	0	5	5	0	1	1	394
6	1330	3	2	5	3	5	3	5	2	1	1	2	3	2	1	3	3	0	0	2	331
7	1365	3	4	5	6	3	1	2	2	2	0	1	1	2	1	0	2	0	0	0	248
8	1336	5	1	8	3	2	1	3	2	0	1	1	1	1	0	0	2	1	0	0	207
9	1270	2	5	5	2	6	0	0	3	0	0	0	3	1	1	2	2	4	1	0	223
10	1302	6	0	6	3	4	1	2	2	0	0	3	3	1	0	1	1	2	0	1	207
11	1229	3	3	3	4	2	1	2	2	1	0	1	1	2	0	3	0	0	0	0	189
12	1190	1	2	3	3	6	1	1	0	0	0	1	2	2	0	2	1	4	0	0	227
13	1246	2	2	8	5	6	0	1	2	1	0	1	2	1	1	1	0	2	0	0	201
14	1185	0	4	6	2	6	0	0	1	1	0	1	0	2	0	2	1	4	1	1	203
15	1154	1	3	4	4	5	2	2	3	0	0	1	1	1	0	3	1	2	0	0	226
16	1205	5	1	1	3	3	1	0	2	1	0	1	3	3	1	0	1	2	0	0	207
17	1151	4	2	5	2	2	1	1	2	1	0	0	2	0	0	1	2	2	1	0	229
18	1318	5	3	5	0	4	1	2	2	0	0	2	1	1	1	0	2	4	0	1	195
19	1097	2	3	4	4	5	0	0	1	0	1	1	4	6	1	0	1	5	0	0	197
20	1048	2	3	3	2	5	0	2	2	0	0	2	2	2	0	0	2	2	0	2	206
21	973	2	3	3	6	7	0	2	1	0	0	1	0	3	0	0	2	2	0	0	198
22	986	2	3	4	1	7	1	3	3	0	0	1	1	2	0	1	1	5	0	1	218
23	976	3	3	10	0	2	0	2	3	1	0	1	3	0	1	0	3	2	0	2	210
24	906	3	3	9	1	2	0	2	2	1	1	0	1	3	2	0	1	3	0	1	171
25	1270	3	3	2	3	1	1	2	2	0	0	1	3	5	1	0	1	1	0	0	246
26	1047	2	2	6	5	3	1	0	1	0	1	1	1	4	0	0	2	4	1	0	193
27	995	5	2	7	0	7	0	1	1	1	0	2	6	3	0	1	0	5	0	0	197
28	925	0	2	5	2	5	2	2	3	0	1	1	1	1	0	1	2	0	0	0	176
29	1044	3	1	8	7	2	2	0	6	0	1	4	2	5	0	2	1	1	0	1	192
30	1224	3	3	8	5	6	2	1	1	0	1	2	1	8	1	0	0	1	0	0	192
31	1093	3	1	8	4	3	1	2	0	0	0	1	5	2	0	0	2	1	0	1	205
32	1086	3	1	2	1	7	0	1	3	0	0	1	5	1	0	0	0	4	1	0	217
33	1100	5	2	4	1	6	0	0	0	1	1	2	4	2	1	0	2	0	0	0	200
34	1146	3	5	5	1	2	0	1	0	0	1	2	2	2	3	0	0	4	0	0	213
35	1084	3	0	9	7	7	1	3	0	0	1	1	1	2	0	1	2	1	0	0	210
36	1025	5	6	8	2	7	1	3	0	1	0	2	2	0	0	0	0	2	0	1	179
37	1088	3	5	5	0	3	0	0	3	0	1	0	2	5	0	2	0	1	0	0	195
38	1128	3	3	5	3	6	5	1	4	0	1	1	2	0	0	1	1	0	0	1	184
39	1095	6	2	7	0	5	1	0	3	0	0	1	1	2	0	1	0	2	0	2	204
40	1085	3	3	11	1	2	1	2	2	0	0	2	2	0	1	0	2	1	0	0	193
41	1098	3	0	3	5	1	2	2	3	0	1	1	1	1	1	0	1	2	0	0	205
42	1233	3	2	6	6	6	0	0	2	1	1	0	1	4	0	1	0	1	0	0	190
43	1044	3	2	9	3	3	1	1	3	1	1	5	3	3	2	2	1	1	0	0	209
44	1007	3	3	10	3	7	1	1	3	1	1	1	2	3	1	0	2	1	0	1	185
45	988	7	2	6	2	2	0	1	3	2	0	3	1	1	1	1	1	1	0	0	182
46	991	6	4	5	1	4	0	2	0	0	0	2	1	2	0	0	0	2	0	0	167
